,Category,ID,Message,Unknown,Clean_message,Tagged_message
43,affected_people,'460411788098424832',Florida health workers have symptoms after MERS patient contact http://t.co/Tk14pEKJku #MERS #MERSCoV,,Florida health workers have symptoms after MERS patient contact  #MERS #MERSCoV,"[('Florida', 'NNP'), ('health', 'NN'), ('workers', 'NNS'), ('have', 'VBP'), ('symptoms', 'NNS'), ('after', 'IN'), ('MERS', 'NNP'), ('patient', 'NN'), ('contact', 'NN'), ('#', '#'), ('MERS', 'NNP'), ('#', '#'), ('MERSCoV', 'NNP')]"
44,affected_people,'460413375629901825',RT @UPMC_CHS: @CDCgov reports 2nd #MERS infection in the US, Climate change adds to infectious disease risk. infect#HealthSecurity http://tâ€¦, _CHS:  reports 2nd #MERS infection in the US,"[('_CHS', 'NNS'), (':', ':'), ('reports', 'NNS'), ('2nd', 'CD'), ('#', '#'), ('MERS', 'NNP'), ('infection', 'NN'), ('in', 'IN'), ('the', 'DT'), ('US', 'NNP')]"
45,affected_people,'460415010024738816',RT @HelenBranswell: Troubling signs in #KSA #MERS reports: one of today's cases refused to be tested for #MERS. 6 days later he was back inâ€¦,,  Troubling signs in #KSA #MERS reports: one of today's cases refused to be tested for #MERS. 6 days later he was back in,"[('Troubling', 'VBG'), ('signs', 'NNS'), ('in', 'IN'), ('#', '#'), ('KSA', 'NNP'), ('#', '#'), ('MERS', 'NNP'), ('reports', 'NNS'), (':', ':'), ('one', 'CD'), ('of', 'IN'), ('today', 'NN'), (""'s"", 'POS'), ('cases', 'NNS'), ('refused', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('tested', 'VBN'), ('for', 'IN'), ('#', '#'), ('MERS', 'NNPS'), ('.', '.'), ('6', 'CD'), ('days', 'NNS'), ('later', 'JJ'), ('he', 'PRP'), ('was', 'VBD'), ('back', 'RB'), ('in', 'IN')]"
46,affected_people,'460415140069126144',Saudi Arabia finds another 32 MERS cases as disease spreads: RIYADH (Reuters) - Saudi Arabia said on Thursday ... http://t.co/SWfc35XlKT,,Saudi Arabia finds another 32 MERS cases as disease spreads: RIYADH (Reuters) - Saudi Arabia said on Thursday ... ,"[('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('32', 'CD'), ('MERS', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS'), (':', ':'), ('RIYADH', 'NNP'), ('(', ':'), ('Reuters', 'NNP'), (')', 'NNP'), ('-', ':'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('said', 'VBD'), ('on', 'IN'), ('Thursday', 'NNP'), ('...', ':')]"
47,affected_people,'460415636343361536',CDC Confirms First US Case of MERS Coronavirus in Indiana Patient -  Centers for Disease Control and... http://t.co/d6lBB4nc3N  #SaudiArabia,,CDC Confirms First US Case of MERS Coronavirus in Indiana Patient -  Centers for Disease Control and...   #SaudiArabia,"[('CDC', 'NNP'), ('Confirms', 'NNP'), ('First', 'NNP'), ('US', 'NNP'), ('Case', 'NNP'), ('of', 'IN'), ('MERS', 'NNP'), ('Coronavirus', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP'), ('Patient', 'NNP'), ('-', ':'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('...', ':'), ('#', '#'), ('SaudiArabia', 'NNP')]"
48,affected_people,'460415826450206720',"Second U.S. case of MERS virus found in Florida, CDC says: Centers for Disease Control believes this case, lik... http://t.co/l5JNUEKJ6j",,"Second U.S. case of MERS virus found in Florida, CDC says: Centers for Disease Control believes this case, lik... ","[('Second', 'JJ'), ('U.S.', 'NNP'), ('case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('virus', 'NN'), ('found', 'VBD'), ('in', 'IN'), ('Florida', 'NNP'), (',', ','), ('CDC', 'NNP'), ('says', 'VBZ'), (':', ':'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('believes', 'VBZ'), ('this', 'DT'), ('case', 'NN'), (',', ','), ('lik', 'NN'), ('...', ':')]"
49,affected_people,'460417113887637505',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/KvntuAswMa,,2 in Florida Show Symptoms of Deadly Middle Eastern Virus ,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP')]"
50,affected_people,'460417275439611904',"Newest US #MERS case was infected by Indiana patient, CDC says -  The Centers for Disease Control and Prevention... http://t.co/8vbnmdMN1r",,"Newest US #MERS case was infected by Indiana patient, CDC says -  The Centers for Disease Control and Prevention... ","[('Newest', 'NNP'), ('US', 'NNP'), ('#', '#'), ('MERS', 'NNP'), ('case', 'NN'), ('was', 'VBD'), ('infected', 'VBN'), ('by', 'IN'), ('Indiana', 'NNP'), ('patient', 'NN'), (',', ','), ('CDC', 'NNP'), ('says', 'VBZ'), ('-', ':'), ('The', 'DT'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('...', ':')]"
51,affected_people,'460417977050218496',RT @AlArabiya_Eng: #SaudiArabia finds another 32 #MERS cases as disease spreads http://t.co/GPVUyxNWKY #KSA #coronavirus,, _Eng: #SaudiArabia finds another 32 #MERS cases as disease spreads  #KSA #coronavirus,"[('_Eng', 'NNP'), (':', ':'), ('#', '#'), ('SaudiArabia', 'NNP'), ('finds', 'NNS'), ('another', 'DT'), ('32', 'CD'), ('#', '#'), ('MERS', 'NNP'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS'), ('#', '#'), ('KSA', 'NNP'), ('#', '#'), ('coronavirus', 'VBZ')]"
52,affected_people,'460417989603758080',2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orl... http://t.co/gZRWCDYGJD #ASMF #SocialMedia,,2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orl...  #ASMF #SocialMedia,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), (':', ':'), ('Two', 'CD'), ('healthcare', 'JJ'), ('workers', 'NNS'), ('at', 'IN'), ('an', 'DT'), ('Orl', 'NNP'), ('...', ':'), ('#', '#'), ('ASMF', 'NNP'), ('#', '#'), ('SocialMedia', 'NNP')]"
53,affected_people,'460418240817004544',#blader809 First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a ca...  @blader809,,#blader809 First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a ca...  ,"[('#', '#'), ('blader809', 'NNP'), ('First', 'NNP'), ('Case', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('Found', 'NNP'), ('in', 'IN'), ('U.S.', 'NNP'), (':', ':'), ('The', 'DT'), ('Center', 'NNP'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('has', 'VBZ'), ('confirmed', 'VBN'), ('that', 'IN'), ('a', 'DT'), ('ca', 'MD'), ('...', ':')]"
54,affected_people,'460418765092831233',#Dahlan Iskan Voice: Saudi Arabia finds another 18 MERS cases as disease spreads,,#Dahlan Iskan Voice: Saudi Arabia finds another 18 MERS cases as disease spreads,"[('#', '#'), ('Dahlan', 'NNP'), ('Iskan', 'NNP'), ('Voice', 'NNP'), (':', ':'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('18', 'CD'), ('MERS', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS')]"
55,affected_people,'460418766505922560',".@WHO clears up question of nationality, age of US #MERS case. A US citizen living and working in #KSA. In his 60s. http://t.co/CqOH6RYs9t",,". clears up question of nationality, age of US #MERS case. A US citizen living and working in #KSA. In his 60s. ","[('.', '.'), ('clears', 'NNS'), ('up', 'IN'), ('question', 'NN'), ('of', 'IN'), ('nationality', 'NN'), (',', ','), ('age', 'NN'), ('of', 'IN'), ('US', 'NNP'), ('#', '#'), ('MERS', 'NNP'), ('case', 'NN'), ('.', '.'), ('A', 'DT'), ('US', 'NNP'), ('citizen', 'NN'), ('living', 'VBG'), ('and', 'CC'), ('working', 'VBG'), ('in', 'IN'), ('#', '#'), ('KSA', 'NNP'), ('.', '.'), ('In', 'NNP'), ('his', 'PRP$'), ('60s', 'CD'), ('.', '.')]"
56,affected_people,'460419247802687488',"Scary disease update: #MERS patient in Orlando discharged, all hospital workers test negative. Makes MERS 0-fer-3 in the U.S. so far.",,"Scary disease update: #MERS patient in Orlando discharged, all hospital workers test negative. Makes MERS 0-fer-3 in the U.S. so far.","[('Scary', 'NNP'), ('disease', 'NN'), ('update', 'NN'), (':', ':'), ('#', '#'), ('MERS', 'NNS'), ('patient', 'NN'), ('in', 'IN'), ('Orlando', 'NNP'), ('discharged', 'VBD'), (',', ','), ('all', 'DT'), ('hospital', 'JJ'), ('workers', 'NNS'), ('test', 'NN'), ('negative', 'JJ'), ('.', '.'), ('Makes', 'NNP'), ('MERS', 'NNP'), ('0-fer-3', 'CD'), ('in', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), ('so', 'RB'), ('far', 'RB'), ('.', '.')]"
57,affected_people,'460419679912476672',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/3ZXFnBjVas,,2 in Florida Show Symptoms of Deadly Middle Eastern Virus ,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP')]"
58,affected_people,'460419731682787328',RT @YahooNews: BREAKING: Two Orlando hospital employees who were exposed to patient with MERS are now showing symptoms. http://t.co/FstRvxlâ€¦,,  BREAKING: Two Orlando hospital employees who were exposed to patient with MERS are now showing symptoms. ,"[('BREAKING', 'NN'), (':', ':'), ('Two', 'CD'), ('Orlando', 'NNP'), ('hospital', 'NN'), ('employees', 'NNS'), ('who', 'WP'), ('were', 'VBD'), ('exposed', 'VBN'), ('to', 'TO'), ('patient', 'NN'), ('with', 'IN'), ('MERS', 'NNS'), ('are', 'VBP'), ('now', 'RB'), ('showing', 'VBG'), ('symptoms', 'NNS'), ('.', '.')]"
59,affected_people,'460420608929443841',Saudi Arabia finds another 32 MERS cases as disease spreads - Reuters http://t.co/uIXCBHEx4D,,Saudi Arabia finds another 32 MERS cases as disease spreads - Reuters ,"[('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('32', 'CD'), ('MERS', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS'), ('-', ':'), ('Reuters', 'NNP')]"
60,affected_people,'460421321722437632',"Huft, gak habis habis :'( ""@republikaonline: Saudi Arabia finds another 18 MERS cases as disease spreads http://t.co/Y29BkQJHaA""",,"Huft, gak habis habis :'( "" Saudi Arabia finds another 18 MERS cases as disease spreads ","[('Huft', 'NNP'), (',', ','), ('gak', 'NN'), ('habis', 'NNS'), ('habis', 'VBZ'), (':', ':'), (""'"", 'POS'), ('(', 'NN'), ('``', '``'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('18', 'CD'), ('MERS', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS')]"
61,affected_people,'460421897348739072',1st confirmed human-to-human transmission of MERS within US: Illinois man contracts coronavirus from Indiana patient. http://t.co/SULMKML9f3,,1st confirmed human-to-human transmission of MERS within US: Illinois man contracts coronavirus from Indiana patient. ,"[('1st', 'CD'), ('confirmed', 'VBD'), ('human-to-human', 'JJ'), ('transmission', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('within', 'IN'), ('US', 'NNP'), (':', ':'), ('Illinois', 'NNP'), ('man', 'NN'), ('contracts', 'NNS'), ('coronavirus', 'VBZ'), ('from', 'IN'), ('Indiana', 'NNP'), ('patient', 'NN'), ('.', '.')]"
62,affected_people,'460422874504130560',"Newest US MERS case was infected by Indiana patient, CDC says -  The Centers for Disease Control and Prevention... http://t.co/qXMau8zDbT",,"Newest US MERS case was infected by Indiana patient, CDC says -  The Centers for Disease Control and Prevention... ","[('Newest', 'NNP'), ('US', 'NNP'), ('MERS', 'NNP'), ('case', 'NN'), ('was', 'VBD'), ('infected', 'VBN'), ('by', 'IN'), ('Indiana', 'NNP'), ('patient', 'NN'), (',', ','), ('CDC', 'NNP'), ('says', 'VBZ'), ('-', ':'), ('The', 'DT'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('...', ':')]"
63,affected_people,'460424451339718657',"Frieden: Patient traveled to USA on May 1, experienced symptoms and hospitalized on May 8-#coronavirus #MERS confirmed May 11",,"Frieden: Patient traveled to USA on May 1, experienced symptoms and hospitalized on May 8-#coronavirus #MERS confirmed May 11","[('Frieden', 'NNP'), (':', ':'), ('Patient', 'NNP'), ('traveled', 'VBD'), ('to', 'TO'), ('USA', 'NNP'), ('on', 'IN'), ('May', 'NNP'), ('1', 'CD'), (',', ','), ('experienced', 'VBN'), ('symptoms', 'NNS'), ('and', 'CC'), ('hospitalized', 'VBD'), ('on', 'IN'), ('May', 'NNP'), ('8-', 'CD'), ('#', '#'), ('coronavirus', 'NN'), ('#', '#'), ('MERS', 'NNP'), ('confirmed', 'VBD'), ('May', 'NNP'), ('11', 'CD')]"
64,affected_people,'460424671419465728',RT @MedicalIntel: #MERS symptoms seen in two Florida health workers exposed to patient http://t.co/0kosCCdpCF,,  #MERS symptoms seen in two Florida health workers exposed to patient ,"[('#', '#'), ('MERS', 'NNS'), ('symptoms', 'NNS'), ('seen', 'VBN'), ('in', 'IN'), ('two', 'CD'), ('Florida', 'NNP'), ('health', 'NN'), ('workers', 'NNS'), ('exposed', 'VBD'), ('to', 'TO'), ('patient', 'NN')]"
65,affected_people,'460424679900348416',Saudi Arabia says total number of MERS disease cases has nearly doubled in April with 26 more infections reported... http://t.co/KNFhlfQbhY,,Saudi Arabia says total number of MERS disease cases has nearly doubled in April with 26 more infections reported... ,"[('Saudi', 'NNP'), ('Arabia', 'NNP'), ('says', 'VBZ'), ('total', 'JJ'), ('number', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('disease', 'NN'), ('cases', 'NNS'), ('has', 'VBZ'), ('nearly', 'RB'), ('doubled', 'VBN'), ('in', 'IN'), ('April', 'NNP'), ('with', 'IN'), ('26', 'CD'), ('more', 'JJR'), ('infections', 'NNS'), ('reported', 'VBD'), ('...', ':')]"
66,affected_people,'460424803548401664',Here's a good MERS primer, Orlando MERS virus case sparks questions.  http://t.co/yWTCgwZfJx,Here's a good MERS primer,"[('Here', 'RB'), (""'s"", 'VBZ'), ('a', 'DT'), ('good', 'JJ'), ('MERS', 'NNP'), ('primer', 'NN')]"
67,affected_people,'460424838814134272',First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confir... http://t.co/1DZvzKGSJO @XandraRJ14,,First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confir...  ,"[('First', 'NNP'), ('Case', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('Found', 'NNP'), ('in', 'IN'), ('U.S.', 'NNP'), (':', ':'), ('The', 'DT'), ('Center', 'NNP'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('has', 'VBZ'), ('confir', 'JJ'), ('...', ':')]"
68,affected_people,'460426968404873216',2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... http://t.co/zzWzTsIcMj,,2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... ,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), (':', ':'), ('Two', 'CD'), ('healthcare', 'JJ'), ('workers', 'NNS'), ('at', 'IN'), ('an', 'DT'), ('Orlando-area', 'NNP'), ('hospital', 'NN'), ('...', ':')]"
69,affected_people,'460427326501945344',So apparently there's a case of MERS in the Eastern USA...  ... Which is a contagious middle eastern disease with a 1/3 mortality rate. O_O,,So apparently there's a case of MERS in the Eastern USA...  ... Which is a contagious middle eastern disease with a 1/3 mortality rate. O_O,"[('So', 'IN'), ('apparently', 'RB'), ('there', 'EX'), (""'s"", 'VBZ'), ('a', 'DT'), ('case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('Eastern', 'NNP'), ('USA', 'NNP'), ('...', ':'), ('...', ':'), ('Which', 'NNP'), ('is', 'VBZ'), ('a', 'DT'), ('contagious', 'JJ'), ('middle', 'NN'), ('eastern', 'NN'), ('disease', 'NN'), ('with', 'IN'), ('a', 'DT'), ('1/3', 'CD'), ('mortality', 'NN'), ('rate', 'NN'), ('.', '.'), ('O_O', 'NNP')]"
70,affected_people,'460427424040488960',First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a c... http://t.co/bx4Y1vEr27,,First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a c... ,"[('First', 'NNP'), ('Case', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('Found', 'NNP'), ('in', 'IN'), ('U.S.', 'NNP'), (':', ':'), ('The', 'DT'), ('Center', 'NNP'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('has', 'VBZ'), ('confirmed', 'VBN'), ('that', 'IN'), ('a', 'DT'), ('c', 'NN'), ('...', ':')]"
71,affected_people,'460427436740460545',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... http://t.co/KUJub9QeZq,,Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... ,"[('Third', 'JJ'), ('Case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('Confirmed', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), (':', ':'), ('The', 'DT'), ('U.S.', 'NNP'), ('Centers', 'NNP'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('confirmed', 'VBD'), ('on', 'IN'), ('Sat', 'NNP'), ('...', ':')]"
72,affected_people,'460427648464728065',"RT @KTLA: #BREAKING: 1st U.S. case of MERS, a potentially deadly SARS-like disease from the Middle East, reported in Indiana http://t.co/zWâ€¦",,"  #BREAKING: 1st U.S. case of MERS, a potentially deadly SARS-like disease from the Middle East, reported in Indiana ","[('#', '#'), ('BREAKING', 'NNP'), (':', ':'), ('1st', 'CD'), ('U.S.', 'NNP'), ('case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), (',', ','), ('a', 'DT'), ('potentially', 'RB'), ('deadly', 'RB'), ('SARS-like', 'JJ'), ('disease', 'NN'), ('from', 'IN'), ('the', 'DT'), ('Middle', 'NNP'), ('East', 'NNP'), (',', ','), ('reported', 'VBD'), ('in', 'IN'), ('Indiana', 'NNP')]"
73,affected_people,'460427721680883712',RT @STcom: RT @STForeignDesk: Saudi Arabia finds another 18 Mers cases as disease spreads  http://t.co/TLVb4KSZOd,,    Saudi Arabia finds another 18 Mers cases as disease spreads  ,"[('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('18', 'CD'), ('Mers', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS')]"
74,affected_people,'460427928942034944',"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says."" wat",,"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says."" wat","[('``', '``'), ('The', 'DT'), ('first', 'JJ'), ('U.S.', 'NNP'), ('case', 'NN'), ('of', 'IN'), ('MERS-CoV', 'NN'), ('has', 'VBZ'), ('been', 'VBN'), ('reported', 'VBN'), ('in', 'IN'), ('Indiana', 'NNP'), (',', ','), ('the', 'DT'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('says', 'VBZ'), ('.', '.'), (""''"", ""''""), ('wat', 'IN')]"
75,affected_people,'460428413040201728',MERS cases revealed in Saudi Arabia raise questions - CBC.ca http://t.co/vB5HyieQwM #Saudi,,MERS cases revealed in Saudi Arabia raise questions - CBC.ca  #Saudi,"[('MERS', 'NNS'), ('cases', 'NNS'), ('revealed', 'VBD'), ('in', 'IN'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('raise', 'VB'), ('questions', 'NNS'), ('-', ':'), ('CBC.ca', 'JJ'), ('#', '#'), ('Saudi', 'NNP')]"
76,affected_people,'460428720382038016',The Centers for Disease Control and Prevention #CDC has Confirmed a Second U.S. case of #MERS http://t.co/CxJDm5lQLj @VirtualVOAD,,The Centers for Disease Control and Prevention #CDC has Confirmed a Second U.S. case of #MERS  ,"[('The', 'DT'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('#', '#'), ('CDC', 'NNP'), ('has', 'VBZ'), ('Confirmed', 'VBN'), ('a', 'DT'), ('Second', 'NNP'), ('U.S.', 'NNP'), ('case', 'NN'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP')]"
77,affected_people,'460429236730204160',RT @MERS_inSAUDI: @WHO release on the first two cases in Algeria, Both two cases developed #MERS symptoms while in Saudi Arabia.  http://t.â€¦, _inSAUDI:  release on the first two cases in Algeria,"[('_inSAUDI', 'NNP'), (':', ':'), ('release', 'NN'), ('on', 'IN'), ('the', 'DT'), ('first', 'JJ'), ('two', 'CD'), ('cases', 'NNS'), ('in', 'IN'), ('Algeria', 'NNP')]"
78,affected_people,'460429450983661570',RT @CBSThisMorning: The CDC is trying to track down nearly 100 people who may have been exposed to the deadly MERS disease: http://t.co/Tu9â€¦,,  The CDC is trying to track down nearly 100 people who may have been exposed to the deadly MERS disease: ,"[('The', 'DT'), ('CDC', 'NNP'), ('is', 'VBZ'), ('trying', 'VBG'), ('to', 'TO'), ('track', 'VB'), ('down', 'RP'), ('nearly', 'RB'), ('100', 'CD'), ('people', 'NNS'), ('who', 'WP'), ('may', 'MD'), ('have', 'VB'), ('been', 'VBN'), ('exposed', 'VBN'), ('to', 'TO'), ('the', 'DT'), ('deadly', 'RB'), ('MERS', 'NNP'), ('disease', 'NN'), (':', ':')]"
